Time_ns,RMSD_A,Compound,Replicate,Efficacy_Type
89.2,3.8391557304483674,Dopa,2,Full Agonist
89.3,3.252305865621899,Dopa,2,Full Agonist
89.4,3.0882990764508675,Dopa,2,Full Agonist
89.5,3.5904907694017183,Dopa,2,Full Agonist
89.6,3.2540859357575176,Dopa,2,Full Agonist
89.7,3.9348326891777217,Dopa,2,Full Agonist
89.8,3.6808348791727346,Dopa,2,Full Agonist
89.9,3.2495635710957598,Dopa,2,Full Agonist
90.0,2.67227426261272,Dopa,2,Full Agonist
90.1,2.929358892731213,Dopa,2,Full Agonist
90.2,3.0383310940571437,Dopa,2,Full Agonist
90.3,3.069988389879554,Dopa,2,Full Agonist
90.4,3.74110204567386,Dopa,2,Full Agonist
90.5,4.306276043164423,Dopa,2,Full Agonist
90.6,4.229865299237217,Dopa,2,Full Agonist
90.7,4.302326212703785,Dopa,2,Full Agonist
90.8,4.924635938885917,Dopa,2,Full Agonist
90.9,5.373644855870367,Dopa,2,Full Agonist
91.0,5.10850219816064,Dopa,2,Full Agonist
91.1,5.111437304950256,Dopa,2,Full Agonist
91.2,5.158903619288633,Dopa,2,Full Agonist
91.3,4.297078057838,Dopa,2,Full Agonist
91.4,4.142760221624419,Dopa,2,Full Agonist
91.5,3.663340856738039,Dopa,2,Full Agonist
91.6,4.256427652166661,Dopa,2,Full Agonist
91.7,4.5101948344016645,Dopa,2,Full Agonist
91.8,4.570040589290828,Dopa,2,Full Agonist
91.9,5.106269904576732,Dopa,2,Full Agonist
92.0,5.560989102076077,Dopa,2,Full Agonist
92.1,5.199413932070828,Dopa,2,Full Agonist
92.2,5.030861771450765,Dopa,2,Full Agonist
92.3,5.331922884421315,Dopa,2,Full Agonist
92.4,4.728129370020189,Dopa,2,Full Agonist
92.5,5.158537618619804,Dopa,2,Full Agonist
92.6,5.514581001173341,Dopa,2,Full Agonist
92.7,4.9993581786332015,Dopa,2,Full Agonist
92.8,4.7090440021648545,Dopa,2,Full Agonist
92.9,3.875119031746419,Dopa,2,Full Agonist
93.0,4.775872136237066,Dopa,2,Full Agonist
93.1,4.592781909855254,Dopa,2,Full Agonist
93.2,4.6590709823038425,Dopa,2,Full Agonist
93.3,5.2115626895071,Dopa,2,Full Agonist
93.4,5.05134911721179,Dopa,2,Full Agonist
93.5,5.503653404720437,Dopa,2,Full Agonist
93.6,4.8984332704742775,Dopa,2,Full Agonist
93.7,4.860835689585484,Dopa,2,Full Agonist
93.8,3.8895008525160417,Dopa,2,Full Agonist
93.9,3.462493892337239,Dopa,2,Full Agonist
94.0,2.864710540646005,Dopa,2,Full Agonist
94.1,4.214783334815186,Dopa,2,Full Agonist
94.2,3.6797688524567165,Dopa,2,Full Agonist
94.3,3.7681920642484057,Dopa,2,Full Agonist
94.4,3.6357052493710125,Dopa,2,Full Agonist
94.5,3.266574957284201,Dopa,2,Full Agonist
94.6,3.62217301423283,Dopa,2,Full Agonist
0.0,0.0,Dopa,1,Full Agonist
0.1,1.1944114217815276,Dopa,1,Full Agonist
0.2,1.3625670076126173,Dopa,1,Full Agonist
0.3,1.2939837846355042,Dopa,1,Full Agonist
0.4,1.9235569998417754,Dopa,1,Full Agonist
0.5,1.8085569417896852,Dopa,1,Full Agonist
0.6,2.8434536425837287,Dopa,1,Full Agonist
0.7,2.7799064336816306,Dopa,1,Full Agonist
0.8,2.402500455870084,Dopa,1,Full Agonist
0.9,2.5048735897527163,Dopa,1,Full Agonist
1.0,2.5021514726873875,Dopa,1,Full Agonist
1.1,1.7869274174694736,Dopa,1,Full Agonist
1.2,1.540093065388588,Dopa,1,Full Agonist
1.3,1.3608578592128904,Dopa,1,Full Agonist
1.4,2.3759007844142856,Dopa,1,Full Agonist
1.5,2.331124877043896,Dopa,1,Full Agonist
1.6,2.215495477416774,Dopa,1,Full Agonist
1.7,2.3818624319846515,Dopa,1,Full Agonist
1.8,2.0539527032250775,Dopa,1,Full Agonist
1.9,2.1390773434478567,Dopa,1,Full Agonist
2.0,2.4226107761210183,Dopa,1,Full Agonist
2.1,2.8523116917592226,Dopa,1,Full Agonist
2.2,2.3632009745463605,Dopa,1,Full Agonist
2.3,2.111550249013623,Dopa,1,Full Agonist
2.4,2.2137627213565843,Dopa,1,Full Agonist
2.5,2.6959730918495737,Dopa,1,Full Agonist
2.6,2.6448958312656274,Dopa,1,Full Agonist
2.7,2.4526361451902066,Dopa,1,Full Agonist
2.8,2.1356856235306245,Dopa,1,Full Agonist
2.9,3.2027013679267333,Dopa,1,Full Agonist
3.0,2.0688922114299517,Dopa,1,Full Agonist
3.1,2.5354521092100497,Dopa,1,Full Agonist
3.2,2.5665778956389507,Dopa,1,Full Agonist
3.3,2.4106488749758697,Dopa,1,Full Agonist
3.4,2.1837036071333946,Dopa,1,Full Agonist
3.5,2.756773745331475,Dopa,1,Full Agonist
3.6,3.376647117565226,Dopa,1,Full Agonist
3.7,3.027250361185251,Dopa,1,Full Agonist
3.8,2.797143027378694,Dopa,1,Full Agonist
3.9,2.653896766395847,Dopa,1,Full Agonist
4.0,3.323740000942499,Dopa,1,Full Agonist
4.1,3.6543308616920145,Dopa,1,Full Agonist
4.2,3.4507041253434925,Dopa,1,Full Agonist
4.3,2.9830720361084397,Dopa,1,Full Agonist
4.4,3.4686359880571573,Dopa,1,Full Agonist
4.5,3.6416264012175183,Dopa,1,Full Agonist
4.6,3.8133461221940466,Dopa,1,Full Agonist
4.7,3.8609296213676902,Dopa,1,Full Agonist
4.8,4.611535427290003,Dopa,1,Full Agonist
4.9,4.6605121524313065,Dopa,1,Full Agonist
5.0,4.301657975223796,Dopa,1,Full Agonist
5.1,4.442669923908942,Dopa,1,Full Agonist
5.2,3.617302012834532,Dopa,1,Full Agonist
5.3,3.6441004630580047,Dopa,1,Full Agonist
5.4,3.0187804080869407,Dopa,1,Full Agonist
5.5,4.048141229985131,Dopa,1,Full Agonist
5.6,4.623418103865159,Dopa,1,Full Agonist
5.7,3.8713055532615677,Dopa,1,Full Agonist
5.8,4.558292595059902,Dopa,1,Full Agonist
5.9,4.560802438812251,Dopa,1,Full Agonist
6.0,3.6021343849721705,Dopa,1,Full Agonist
6.1,3.740368639067154,Dopa,1,Full Agonist
6.2,4.58379805893914,Dopa,1,Full Agonist
6.3,4.510801830034244,Dopa,1,Full Agonist
6.4,4.633426729868246,Dopa,1,Full Agonist
6.5,4.417412693849131,Dopa,1,Full Agonist
6.6,4.870852972571645,Dopa,1,Full Agonist
6.7,4.554547812300434,Dopa,1,Full Agonist
6.8,3.5667544602170302,Dopa,1,Full Agonist
6.9,4.282085956863801,Dopa,1,Full Agonist
7.0,4.343198142352298,Dopa,1,Full Agonist
7.1,4.654581645059868,Dopa,1,Full Agonist
7.2,4.105018825462155,Dopa,1,Full Agonist
7.3,3.9771922056814693,Dopa,1,Full Agonist
7.4,4.219549781441881,Dopa,1,Full Agonist
7.5,4.505593948421762,Dopa,1,Full Agonist
7.6,4.67448369667994,Dopa,1,Full Agonist
7.7,4.9463074533011,Dopa,1,Full Agonist
7.8,4.328950244490764,Dopa,1,Full Agonist
7.9,4.487191015534365,Dopa,1,Full Agonist
8.0,4.07814583106168,Dopa,1,Full Agonist
8.1,3.266529723608622,Dopa,1,Full Agonist
8.2,4.082004710224724,Dopa,1,Full Agonist
8.3,3.3057460018569316,Dopa,1,Full Agonist
8.4,4.1148217089424834,Dopa,1,Full Agonist
8.5,4.339420706445858,Dopa,1,Full Agonist
8.6,1.9878057948632355,Dopa,1,Full Agonist
8.7,2.4496094250588047,Dopa,1,Full Agonist
8.8,2.278573267498011,Dopa,1,Full Agonist
8.9,1.9726636814824496,Dopa,1,Full Agonist
9.0,2.7703717676139004,Dopa,1,Full Agonist
9.1,2.875439376057863,Dopa,1,Full Agonist
9.2,2.870192128364124,Dopa,1,Full Agonist
9.3,3.6870491502975424,Dopa,1,Full Agonist
9.4,3.20385080959204,Dopa,1,Full Agonist
9.5,2.756431415685416,Dopa,1,Full Agonist
9.6,3.198578090170276,Dopa,1,Full Agonist
9.7,3.3621191120935805,Dopa,1,Full Agonist
9.8,2.956928646199802,Dopa,1,Full Agonist
9.9,3.023227354232438,Dopa,1,Full Agonist
10.0,2.996835901424996,Dopa,1,Full Agonist
10.1,2.9198715896095258,Dopa,1,Full Agonist
10.2,3.789143565859652,Dopa,1,Full Agonist
10.3,4.20493167614613,Dopa,1,Full Agonist
10.4,4.0721617080852885,Dopa,1,Full Agonist
10.5,3.956844981810255,Dopa,1,Full Agonist
10.6,3.5649112805176166,Dopa,1,Full Agonist
10.7,5.019910454599766,Dopa,1,Full Agonist
10.8,3.8385182779901728,Dopa,1,Full Agonist
10.9,4.503152118034315,Dopa,1,Full Agonist
11.0,4.002797718210204,Dopa,1,Full Agonist
11.1,3.855463110860247,Dopa,1,Full Agonist
11.2,4.321028051272706,Dopa,1,Full Agonist
11.3,4.149467070240767,Dopa,1,Full Agonist
11.4,3.6530600349503515,Dopa,1,Full Agonist
11.5,4.647146417980486,Dopa,1,Full Agonist
11.6,3.641464846970361,Dopa,1,Full Agonist
11.7,4.339365195894948,Dopa,1,Full Agonist
11.8,4.1741659537188225,Dopa,1,Full Agonist
11.9,4.779299666190898,Dopa,1,Full Agonist
12.0,4.10835119443552,Dopa,1,Full Agonist
12.1,3.5826282589057565,Dopa,1,Full Agonist
12.2,3.3727985737130854,Dopa,1,Full Agonist
12.3,4.2349441592956785,Dopa,1,Full Agonist
12.4,4.543482262591259,Dopa,1,Full Agonist
12.5,4.116260875031786,Dopa,1,Full Agonist
12.6,4.928251877996922,Dopa,1,Full Agonist
12.7,5.067778927308956,Dopa,1,Full Agonist
12.8,4.882936026632059,Dopa,1,Full Agonist
12.9,5.189737568180805,Dopa,1,Full Agonist
13.0,4.973487018234407,Dopa,1,Full Agonist
13.1,4.140147722667683,Dopa,1,Full Agonist
13.2,5.402199490638739,Dopa,1,Full Agonist
13.3,5.233025830190427,Dopa,1,Full Agonist
13.4,5.437448323980974,Dopa,1,Full Agonist
13.5,5.168756641146799,Dopa,1,Full Agonist
13.6,5.373397201766916,Dopa,1,Full Agonist
13.7,4.97014832354805,Dopa,1,Full Agonist
13.8,4.253203130628821,Dopa,1,Full Agonist
13.9,4.59644960983057,Dopa,1,Full Agonist
14.0,4.501741575992679,Dopa,1,Full Agonist
14.1,4.200617791883396,Dopa,1,Full Agonist
14.2,5.203521567677443,Dopa,1,Full Agonist
14.3,4.629171420691168,Dopa,1,Full Agonist
14.4,4.822256832408854,Dopa,1,Full Agonist
14.5,3.7465220589388886,Dopa,1,Full Agonist
14.6,3.861100226837295,Dopa,1,Full Agonist
14.7,5.460306509662537,Dopa,1,Full Agonist
14.8,3.9247495033924387,Dopa,1,Full Agonist
14.9,4.189671492451827,Dopa,1,Full Agonist
15.0,4.282018675431791,Dopa,1,Full Agonist
15.1,4.722973630299864,Dopa,1,Full Agonist
15.2,5.410543954753343,Dopa,1,Full Agonist
15.3,5.248772770352756,Dopa,1,Full Agonist
15.4,5.423363490750418,Dopa,1,Full Agonist
15.5,4.80412721396325,Dopa,1,Full Agonist
15.6,4.786380287992727,Dopa,1,Full Agonist
15.7,4.843542329519067,Dopa,1,Full Agonist
15.8,5.016854713565264,Dopa,1,Full Agonist
15.9,4.570165365960082,Dopa,1,Full Agonist
16.0,4.7099124761203655,Dopa,1,Full Agonist
16.1,4.253252869763437,Dopa,1,Full Agonist
16.2,5.5406307577071985,Dopa,1,Full Agonist
16.3,4.488189861858784,Dopa,1,Full Agonist
16.4,4.443298025443378,Dopa,1,Full Agonist
16.5,4.280021714157479,Dopa,1,Full Agonist
16.6,4.1623870234723315,Dopa,1,Full Agonist
16.7,4.334177911748162,Dopa,1,Full Agonist
16.8,3.7790212048027336,Dopa,1,Full Agonist
16.9,4.0540219318402215,Dopa,1,Full Agonist
17.0,4.350803217290145,Dopa,1,Full Agonist
17.1,3.9989167035680495,Dopa,1,Full Agonist
17.2,4.267209360129495,Dopa,1,Full Agonist
17.3,3.8589379065455947,Dopa,1,Full Agonist
17.4,4.017646266892906,Dopa,1,Full Agonist
17.5,4.219544376344087,Dopa,1,Full Agonist
17.6,3.8117762732074008,Dopa,1,Full Agonist
17.7,4.027134453923513,Dopa,1,Full Agonist
17.8,4.469805893966631,Dopa,1,Full Agonist
17.9,4.62793032571667,Dopa,1,Full Agonist
18.0,5.201381130730086,Dopa,1,Full Agonist
18.1,5.79368759349843,Dopa,1,Full Agonist
18.2,4.701407356731899,Dopa,1,Full Agonist
18.3,4.394723992266454,Dopa,1,Full Agonist
18.4,4.022099153902311,Dopa,1,Full Agonist
18.5,4.095987190705955,Dopa,1,Full Agonist
18.6,4.944886762503126,Dopa,1,Full Agonist
18.7,5.093700363444047,Dopa,1,Full Agonist
18.8,5.246039722125452,Dopa,1,Full Agonist
18.9,5.034717663148831,Dopa,1,Full Agonist
19.0,4.903111275475515,Dopa,1,Full Agonist
19.1,5.268027580987235,Dopa,1,Full Agonist
19.2,4.862651931425288,Dopa,1,Full Agonist
19.3,5.215928357114085,Dopa,1,Full Agonist
19.4,5.386132335647131,Dopa,1,Full Agonist
19.5,5.30420194776317,Dopa,1,Full Agonist
19.6,5.102092850996432,Dopa,1,Full Agonist
19.7,5.221975278861129,Dopa,1,Full Agonist
19.8,5.139427264658642,Dopa,1,Full Agonist
19.9,5.459638075442016,Dopa,1,Full Agonist
20.0,5.22270700275165,Dopa,1,Full Agonist
20.1,5.296124305411163,Dopa,1,Full Agonist
20.2,5.55835823810389,Dopa,1,Full Agonist
20.3,4.493274602485347,Dopa,1,Full Agonist
20.4,4.571793525478306,Dopa,1,Full Agonist
20.5,5.130631280994847,Dopa,1,Full Agonist
20.6,4.672415523218974,Dopa,1,Full Agonist
20.7,4.830779521965164,Dopa,1,Full Agonist
20.8,4.726190775094947,Dopa,1,Full Agonist
20.9,5.158771158734123,Dopa,1,Full Agonist
21.0,4.478749326866448,Dopa,1,Full Agonist
21.1,5.521351276039512,Dopa,1,Full Agonist
21.2,5.5872277201586975,Dopa,1,Full Agonist
21.3,4.485259564596455,Dopa,1,Full Agonist
21.4,4.581230029035899,Dopa,1,Full Agonist
21.5,4.6551272675128725,Dopa,1,Full Agonist
21.6,4.398465270234736,Dopa,1,Full Agonist
21.7,4.24016058536703,Dopa,1,Full Agonist
21.8,4.644107235997448,Dopa,1,Full Agonist
21.9,4.497997785559703,Dopa,1,Full Agonist
22.0,3.5193460599051893,Dopa,1,Full Agonist
22.1,4.454592176116623,Dopa,1,Full Agonist
22.2,4.64108739299817,Dopa,1,Full Agonist
22.3,4.569587776946854,Dopa,1,Full Agonist
22.4,4.11747374030727,Dopa,1,Full Agonist
22.5,4.574848089476388,Dopa,1,Full Agonist
22.6,5.166857682212808,Dopa,1,Full Agonist
22.7,4.865990351876615,Dopa,1,Full Agonist
22.8,4.470038848424218,Dopa,1,Full Agonist
22.9,4.873571063040897,Dopa,1,Full Agonist
23.0,4.879763503131609,Dopa,1,Full Agonist
23.1,4.638801855125204,Dopa,1,Full Agonist
23.2,4.223218523162319,Dopa,1,Full Agonist
23.3,4.562299140306541,Dopa,1,Full Agonist
23.4,4.268987185378313,Dopa,1,Full Agonist
23.5,4.406236932912877,Dopa,1,Full Agonist
23.6,3.830066127412752,Dopa,1,Full Agonist
23.7,4.349616661631306,Dopa,1,Full Agonist
23.8,5.1829030653427575,Dopa,1,Full Agonist
23.9,3.7768528310148244,Dopa,1,Full Agonist
24.0,4.6107959946656845,Dopa,1,Full Agonist
24.1,3.5852635416474206,Dopa,1,Full Agonist
24.2,4.142445955764348,Dopa,1,Full Agonist
24.3,3.4080055285441806,Dopa,1,Full Agonist
24.4,3.539880539731411,Dopa,1,Full Agonist
24.5,3.777906026496658,Dopa,1,Full Agonist
24.6,3.4994549295229436,Dopa,1,Full Agonist
24.7,3.96847660536169,Dopa,1,Full Agonist
24.8,4.8411613667559905,Dopa,1,Full Agonist
24.9,4.703434815707105,Dopa,1,Full Agonist
25.0,4.301899505706769,Dopa,1,Full Agonist
25.1,3.7087605136445068,Dopa,1,Full Agonist
25.2,3.7313922850114487,Dopa,1,Full Agonist
25.3,3.550291544459462,Dopa,1,Full Agonist
25.4,3.9971218931036065,Dopa,1,Full Agonist
25.5,3.662572059307373,Dopa,1,Full Agonist
25.6,3.8838703299676083,Dopa,1,Full Agonist
25.7,3.9293034543630214,Dopa,1,Full Agonist
25.8,4.50372353963573,Dopa,1,Full Agonist
25.9,4.799502054593753,Dopa,1,Full Agonist
26.0,4.757896705578843,Dopa,1,Full Agonist
26.1,4.739455726143882,Dopa,1,Full Agonist
26.2,4.660174824616673,Dopa,1,Full Agonist
26.3,4.114384815281633,Dopa,1,Full Agonist
26.4,4.781647187430577,Dopa,1,Full Agonist
26.5,4.80209475796347,Dopa,1,Full Agonist
26.6,5.272002871549724,Dopa,1,Full Agonist
26.7,5.895418283277207,Dopa,1,Full Agonist
26.8,5.635608878833238,Dopa,1,Full Agonist
26.9,5.881662633940522,Dopa,1,Full Agonist
27.0,5.37496590588197,Dopa,1,Full Agonist
27.1,5.18061727712482,Dopa,1,Full Agonist
27.2,4.6504922108039795,Dopa,1,Full Agonist
27.3,4.42897455698259,Dopa,1,Full Agonist
27.4,4.851373578153911,Dopa,1,Full Agonist
27.5,4.098841390009769,Dopa,1,Full Agonist
27.6,4.546044879628978,Dopa,1,Full Agonist
27.7,4.447261305720202,Dopa,1,Full Agonist
27.8,4.365610762461051,Dopa,1,Full Agonist
27.9,4.315119172124631,Dopa,1,Full Agonist
28.0,4.8522816474740065,Dopa,1,Full Agonist
28.1,5.288007508022938,Dopa,1,Full Agonist
28.2,5.749504581993725,Dopa,1,Full Agonist
28.3,5.105851403891979,Dopa,1,Full Agonist
28.4,5.281707812238968,Dopa,1,Full Agonist
28.5,5.133730138778465,Dopa,1,Full Agonist
28.6,5.02280059272282,Dopa,1,Full Agonist
28.7,4.916888552764004,Dopa,1,Full Agonist
28.8,4.658857409772593,Dopa,1,Full Agonist
28.9,5.618920443379773,Dopa,1,Full Agonist
29.0,4.995665436039351,Dopa,1,Full Agonist
29.1,5.757674988595073,Dopa,1,Full Agonist
29.2,4.447314474287599,Dopa,1,Full Agonist
29.3,4.695446898706409,Dopa,1,Full Agonist
29.4,4.49188336422483,Dopa,1,Full Agonist
29.5,4.505551774709037,Dopa,1,Full Agonist
29.6,4.876472025539868,Dopa,1,Full Agonist
29.7,4.979781834904428,Dopa,1,Full Agonist
29.8,4.246398601946181,Dopa,1,Full Agonist
29.9,4.616462269711984,Dopa,1,Full Agonist
30.0,4.415893395075418,Dopa,1,Full Agonist
30.1,4.315988040808382,Dopa,1,Full Agonist
30.2,4.449531664398881,Dopa,1,Full Agonist
30.3,4.640473675542128,Dopa,1,Full Agonist
30.4,4.011415903576558,Dopa,1,Full Agonist
30.5,4.307877372656397,Dopa,1,Full Agonist
30.6,4.545456389162702,Dopa,1,Full Agonist
30.7,4.647388776533998,Dopa,1,Full Agonist
30.8,5.023918370448204,Dopa,1,Full Agonist
30.9,5.051254603724843,Dopa,1,Full Agonist
31.0,5.215451588006725,Dopa,1,Full Agonist
31.1,5.557358562573353,Dopa,1,Full Agonist
31.2,4.705439434207115,Dopa,1,Full Agonist
31.3,5.010140735446743,Dopa,1,Full Agonist
31.4,5.51641893336862,Dopa,1,Full Agonist
31.5,3.926759728688097,Dopa,1,Full Agonist
31.6,5.338971698234856,Dopa,1,Full Agonist
31.7,5.73935702023879,Dopa,1,Full Agonist
31.8,5.27988735109676,Dopa,1,Full Agonist
31.9,6.169412351396514,Dopa,1,Full Agonist
32.0,5.4073750553554625,Dopa,1,Full Agonist
32.1,5.441846664735426,Dopa,1,Full Agonist
32.2,5.898438545397442,Dopa,1,Full Agonist
32.3,6.208120888708897,Dopa,1,Full Agonist
32.4,5.949559078202162,Dopa,1,Full Agonist
32.5,6.253696858493272,Dopa,1,Full Agonist
32.6,6.01661665715397,Dopa,1,Full Agonist
32.7,6.353770536375061,Dopa,1,Full Agonist
32.8,5.410248727136175,Dopa,1,Full Agonist
32.9,4.947591194680153,Dopa,1,Full Agonist
33.0,5.984280527401726,Dopa,1,Full Agonist
33.1,5.873199687202748,Dopa,1,Full Agonist
33.2,6.022036980743896,Dopa,1,Full Agonist
33.3,5.610795491505468,Dopa,1,Full Agonist
33.4,5.824018416386298,Dopa,1,Full Agonist
33.5,4.6973735231942975,Dopa,1,Full Agonist
33.6,5.763796500276421,Dopa,1,Full Agonist
33.7,5.098678861160358,Dopa,1,Full Agonist
33.8,5.368984881119227,Dopa,1,Full Agonist
33.9,5.071009138076867,Dopa,1,Full Agonist
34.0,4.544500972314465,Dopa,1,Full Agonist
34.1,4.863824233065285,Dopa,1,Full Agonist
34.2,4.910889944033768,Dopa,1,Full Agonist
34.3,4.527306512481454,Dopa,1,Full Agonist
34.4,4.274029339959858,Dopa,1,Full Agonist
34.5,5.1879759152722755,Dopa,1,Full Agonist
34.6,4.468341305649276,Dopa,1,Full Agonist
34.7,4.4441174869055695,Dopa,1,Full Agonist
34.8,3.9396388587442868,Dopa,1,Full Agonist
34.9,3.8600165473696104,Dopa,1,Full Agonist
35.0,4.555992458028598,Dopa,1,Full Agonist
35.1,4.850473626562266,Dopa,1,Full Agonist
35.2,4.127199469805329,Dopa,1,Full Agonist
35.3,5.167110908543935,Dopa,1,Full Agonist
35.4,5.424344601402186,Dopa,1,Full Agonist
35.5,4.818869966095719,Dopa,1,Full Agonist
35.6,4.951321103181561,Dopa,1,Full Agonist
35.7,4.4429035567959705,Dopa,1,Full Agonist
35.8,5.118688975142984,Dopa,1,Full Agonist
35.9,5.102627520195676,Dopa,1,Full Agonist
36.0,5.069167949721076,Dopa,1,Full Agonist
36.1,5.4840163359895495,Dopa,1,Full Agonist
36.2,5.5853708202171255,Dopa,1,Full Agonist
36.3,4.744023560360988,Dopa,1,Full Agonist
36.4,5.338020392297914,Dopa,1,Full Agonist
36.5,5.617779213891835,Dopa,1,Full Agonist
36.6,5.71574469786519,Dopa,1,Full Agonist
36.7,4.760863425155361,Dopa,1,Full Agonist
36.8,6.395139284990981,Dopa,1,Full Agonist
36.9,6.106073084726129,Dopa,1,Full Agonist
37.0,5.3511810793067704,Dopa,1,Full Agonist
37.1,5.4210906129182375,Dopa,1,Full Agonist
37.2,5.869803485523192,Dopa,1,Full Agonist
37.3,6.033386203090522,Dopa,1,Full Agonist
37.4,5.7669732540201215,Dopa,1,Full Agonist
37.5,5.116416474479558,Dopa,1,Full Agonist
37.6,5.947374213837541,Dopa,1,Full Agonist
37.7,5.3695651248919045,Dopa,1,Full Agonist
37.8,5.339676961505494,Dopa,1,Full Agonist
37.9,5.438236467154805,Dopa,1,Full Agonist
38.0,5.436415759362541,Dopa,1,Full Agonist
38.1,5.417140794540827,Dopa,1,Full Agonist
38.2,5.555393851746391,Dopa,1,Full Agonist
38.3,5.7787270360009915,Dopa,1,Full Agonist
38.4,4.2261681346706,Dopa,1,Full Agonist
38.5,4.4435804655516975,Dopa,1,Full Agonist
38.6,4.336931756081082,Dopa,1,Full Agonist
38.7,4.4201330333706,Dopa,1,Full Agonist
38.8,4.043606807547408,Dopa,1,Full Agonist
38.9,4.277857818930319,Dopa,1,Full Agonist
39.0,4.306238440088894,Dopa,1,Full Agonist
39.1,4.669572278118106,Dopa,1,Full Agonist
39.2,5.163417210907059,Dopa,1,Full Agonist
39.3,4.876395272694113,Dopa,1,Full Agonist
39.4,5.095768648087767,Dopa,1,Full Agonist
39.5,5.5153770845007,Dopa,1,Full Agonist
39.6,5.70605133946361,Dopa,1,Full Agonist
39.7,5.5770523133307295,Dopa,1,Full Agonist
39.8,4.926257063134344,Dopa,1,Full Agonist
39.9,4.812973980983305,Dopa,1,Full Agonist
40.0,4.4816306285458385,Dopa,1,Full Agonist
40.1,5.318342821091914,Dopa,1,Full Agonist
40.2,4.880572756898352,Dopa,1,Full Agonist
40.3,4.807223051049056,Dopa,1,Full Agonist
40.4,4.637884532663062,Dopa,1,Full Agonist
40.5,3.998517931366326,Dopa,1,Full Agonist
40.6,4.659368204604473,Dopa,1,Full Agonist
40.7,4.831598347598608,Dopa,1,Full Agonist
40.8,4.344906955888327,Dopa,1,Full Agonist
40.9,4.801094337625253,Dopa,1,Full Agonist
41.0,4.762984449457832,Dopa,1,Full Agonist
41.1,5.0155407559915295,Dopa,1,Full Agonist
41.2,4.545588594274794,Dopa,1,Full Agonist
41.3,4.545891555524375,Dopa,1,Full Agonist
41.4,5.0674720701765645,Dopa,1,Full Agonist
41.5,4.964206412835144,Dopa,1,Full Agonist
41.6,5.475531714907823,Dopa,1,Full Agonist
41.7,4.9183408083314895,Dopa,1,Full Agonist
41.8,5.052859271280049,Dopa,1,Full Agonist
41.9,5.04230389352943,Dopa,1,Full Agonist
42.0,5.168975821419722,Dopa,1,Full Agonist
42.1,5.7116384718159505,Dopa,1,Full Agonist
42.2,4.468067734409634,Dopa,1,Full Agonist
42.3,4.2630456161435974,Dopa,1,Full Agonist
42.4,5.36666541860798,Dopa,1,Full Agonist
42.5,5.752218499760114,Dopa,1,Full Agonist
42.6,4.945981134290053,Dopa,1,Full Agonist
42.7,5.243156495815255,Dopa,1,Full Agonist
42.8,5.233962317947994,Dopa,1,Full Agonist
42.9,5.512368570076672,Dopa,1,Full Agonist
43.0,5.217019025708915,Dopa,1,Full Agonist
43.1,5.5032256179882975,Dopa,1,Full Agonist
43.2,4.470890072137031,Dopa,1,Full Agonist
43.3,4.964293399825249,Dopa,1,Full Agonist
43.4,5.279939650350904,Dopa,1,Full Agonist
43.5,5.654621913399255,Dopa,1,Full Agonist
43.6,5.17598591414144,Dopa,1,Full Agonist
43.7,6.418483924978388,Dopa,1,Full Agonist
43.8,5.55584891621884,Dopa,1,Full Agonist
43.9,6.392577440030692,Dopa,1,Full Agonist
44.0,6.2334757275079555,Dopa,1,Full Agonist
44.1,6.364554547258236,Dopa,1,Full Agonist
44.2,5.262874479005402,Dopa,1,Full Agonist
44.3,5.469459565412734,Dopa,1,Full Agonist
44.4,5.648286702563571,Dopa,1,Full Agonist
44.5,5.962293556401213,Dopa,1,Full Agonist
44.6,6.391137932932304,Dopa,1,Full Agonist
44.7,5.843884400183252,Dopa,1,Full Agonist
44.8,6.840421289762204,Dopa,1,Full Agonist
44.9,6.32651528160378,Dopa,1,Full Agonist
45.0,5.931030878670796,Dopa,1,Full Agonist
45.1,6.495001446168353,Dopa,1,Full Agonist
45.2,6.060506627632704,Dopa,1,Full Agonist
45.3,6.20130903078932,Dopa,1,Full Agonist
45.4,5.9564892914548775,Dopa,1,Full Agonist
45.5,5.880696926947431,Dopa,1,Full Agonist
45.6,5.653040450020115,Dopa,1,Full Agonist
45.7,6.177534459129266,Dopa,1,Full Agonist
45.8,6.025888325121065,Dopa,1,Full Agonist
